songname,tempo,beats,chromagram,rmse,centroid,bandwidth,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,track genre_top
000200.mp3,99.38401442,60810,0.455300904,3.3039462569999998,1023.2064300000001,1145.57496,2003.634528,0.052147000000000006,-173.4589865,164.0325574,-45.31634675,30.77162076,9.589208154,-2.995955075,-4.835137124,-6.010401816,-6.0694043529999995,-4.781316108,-5.625011947999999,-7.773432886,-10.80065011,-10.47294636,-2.459103093,-6.884982911,-9.458450172000001,-4.211607635,-5.681899558,-2.785997009,Folk
000203.mp3,129.1992188,79235,0.236502693,2.3838686940000002,795.0788421,1349.813253,1274.5287759999999,0.027045523999999998,-311.8849578,161.9673103,1.9679181890000002,20.65467623,-5.539726032000001,-12.31645746,-19.70520387,-14.93341445,-12.67336187,-15.79509365,-18.10689069,-12.63748188,-14.35627782,-14.781008499999999,-5.0213550289999995,1.05927897,2.66777093,4.088940704,2.67685392,1.226560288,Folk
000204.mp3,109.95678190000001,65858,0.337123856,3.2224781510000002,1101.760907,1579.424725,1898.90827,0.044073151,-206.42172730000001,162.459679,-13.15610426,12.74312574,0.7294231320000001,14.56522668,-9.871387975,-6.11472133,-12.56777824,-11.32025676,-10.43821151,-6.7842825620000005,-10.33121012,-6.01526048,-5.603566705,-12.74460313,-5.172114503,-0.761684908,-10.75639767,0.007630784,Folk
000207.mp3,126.0480183,76692,0.269434362,1.277421236,875.021908,1313.847897,1590.8842220000001,0.03395408,-396.8099474,119.8087673,10.39633808,6.33465063,1.9173527069999998,-7.950823155,-8.741184983,-7.48641694,-4.777653265,-4.940773332,-4.516159592,-1.95431875,-1.318458512,-3.637357162,-4.091121997,-3.992530465,-5.435618417000001,-4.79139568,-3.408432275,-3.374881489,Folk
000210.mp3,93.96306818,58762,0.388697836,4.009364605,1018.819651,1307.243449,1896.25885,0.045347445,-155.1131521,167.89926450000002,-39.95419507,20.49913802,-7.005601358,7.026191655,-9.884553052000001,-5.345693542,-3.584627822,-6.379091229,-10.456039500000001,-6.680519639,-9.561230217,-4.979199405,-2.200562825,-10.34897883,-9.478942165,-4.878783942,-8.357415555,-3.3558371080000002,Folk
000211.mp3,99.38401442,58821,0.36100058,3.79199338,885.0436042000001,1142.387923,1678.5098480000001,0.041400085,-180.637499,182.84153519999998,-36.83317842,13.96085398,0.069604623,-5.795966181,-11.51439405,-8.372353995,-11.48501965,-12.36744953,-16.22149175,-10.37490269,-9.569718087,-9.389949463999999,-4.362369056,-9.641996693,-7.60417285,-2.235364746,-6.531172688,-4.089292201,Folk
000212.mp3,99.38401442,59238,0.399221824,3.059369802,1352.236263,1702.1269579999998,2969.8765550000003,0.063531593,-165.8216304,158.75278980000002,-17.91211399,41.45728658,-13.73207998,24.61468084,-7.896472348,-0.543954591,7.197833296000001,-12.72192873,2.1463788740000003,-8.978880529,2.93098179,-2.9783742010000003,1.155925512,-1.493471896,-1.369858483,3.235312822,2.061833413,-1.208748653,Folk
000213.mp3,143.5546875,81290,0.358132104,1.8599864240000001,619.8617591,961.4202572999999,1083.0817539999998,0.028168079,-305.06809810000004,191.81745469999998,11.58953341,7.33196872,5.83450277,10.05754385,-12.55564801,-10.39159234,1.3980268040000001,-3.044204681,-4.186258938,-8.248045051,-5.763880995,-5.962760095,-5.620146503,-6.6980504110000005,-15.16934955,-12.07961407,-1.7364688640000001,-1.890472868,Pop
000255.mp3,123.046875,76021,0.43359560399999997,3.914728642,638.2948038,856.7568399,1143.461456,0.030598139,-207.4378437,215.44118160000002,-23.79828261,20.62348228,-5.738766385,0.590233248,6.398486824,-3.267931163,-2.14313303,-4.535297992,-3.603160985,-3.7544043310000004,0.577260411,-3.093685048,-3.072004353,-0.300147257,-2.356573909,-0.817829769,-1.5492221940000002,-4.1965727710000005,Rock
000256.mp3,123.046875,74271,0.591018457,7.878674984,1335.476347,1517.613919,2543.065451,0.064516288,-33.05904319,158.6702761,-55.73657668,34.21777424,0.471662181,22.19836542,-13.93114667,13.15286707,-5.324028085,12.845586,-1.973394104,4.251003713999999,-0.12434393199999999,3.9646052160000003,2.381939832,4.203840863,-0.967512732,2.421681687,-2.61395921,-2.297558909,Rock
000368.mp3,135.9991776,84594,0.524787996,2.07725215,965.0381641000001,1664.958983,1966.6477899999998,0.026495782000000002,-301.6549816,146.08922130000002,23.68794723,52.46086993,-9.065989262,35.91504371,6.9375352470000005,3.190619276,8.431125971,3.2778775319999998,5.108028844,-4.073856827,8.343756206,3.4989622660000004,3.831313619,0.334364829,0.753303375,-0.875077766,-3.5875864139999996,-1.7879079409999998,Rock
000424.mp3,99.38401442,57115,0.394328584,3.667041063,927.0821371,881.3625252999999,1689.56,0.06114484,-181.18802480000002,206.2332013,-82.54870504,33.98282801,9.123139137,-10.88547343,-4.921623933,-17.09033894,-5.497971617999999,-14.96971443,-11.30979123,-5.957725034,-0.733241448,-0.661909092,-9.90754008,-5.7893577679999995,-0.431500389,-3.489188431,-8.580243052,-6.4649760810000005,Experimental
000459.mp3,93.96306818,59095,0.49815922,10.18460464,1306.509121,1748.757025,2944.863366,0.040189986000000004,-45.25943908,156.1156733,-20.69093643,35.63760406,-4.242027857,29.50408929,-6.932893839,15.0626533,-2.474718024,15.79608172,-3.351611366,9.723223422,-4.031990872,3.618301116,1.6187057319999998,2.123575856,1.9761256999999999,1.026738132,0.091406326,-0.771495519,Rock
000534.mp3,156.60511359999998,95517,0.3671351,2.403735876,554.9541452000001,1012.7715039999999,917.1501603,0.020992879,-307.59071869999997,174.8867981,26.2645028,53.6917381,23.35927697,-11.72253781,0.6098839189999999,12.56662643,-7.439511112999999,-15.48882474,0.34323314899999996,-3.351724663,-4.105673717,-3.4415777889999997,-8.016047986,-0.057569073,3.5817907860000004,-0.735345318,0.32821591,-0.044252047999999995,Folk
000540.mp3,151.99908090000002,90637,0.35158193299999996,2.533976555,723.1212498,1026.4976689999999,1430.114926,0.031401288,-265.1924104,183.26244519999997,-16.08291082,44.47379935,23.18621,-2.988740335,-7.699344482000001,14.53760626,-1.537437912,-17.83340455,-7.527411805,-3.6648320489999997,4.08700317,-2.15744639,-7.803278109,-4.324885447,-3.158885312,-7.390795825,-3.1556424169999997,-2.789949598,Folk
000546.mp3,103.359375,64989,0.358708365,2.307761192,665.6448876000001,980.2245329,1253.579355,0.029037795,-284.6118816,189.563101,-6.9539688470000005,39.90479134,21.39577268,-12.27270055,-7.514256156,16.82351158,3.82751069,-15.34794746,-5.4778501660000005,-4.265488437,-1.9614509969999998,2.986281908,-4.500128475,-10.18541523,0.044203784,-3.9178403310000003,-6.8142100779999994,1.787549546,Folk
000574.mp3,123.046875,72150,0.478223026,7.554883957,1589.329029,1697.940012,3343.421753,0.082678383,-24.48695147,144.1740295,-47.59823036,40.76735409,-15.58489013,30.78673911,-21.396937100000002,5.131448938,-10.03706219,6.081922659,-7.5154261589999996,6.909943872,-3.1202078189999995,3.832894105,-7.362926077999999,1.061593436,-2.7615768789999997,-0.229825185,-7.276734887999999,-2.93622952,Rock
000602.mp3,156.60511359999998,99608,0.32298667600000003,1.224947333,435.2529009,851.1573072999998,571.0843985,0.018319246,-440.1797204,191.00580459999998,40.75014614,19.23324703,15.59482186,18.19231826,2.252074751,0.26527701800000003,-3.724634032,-12.61192632,-12.63881104,-12.84240505,-11.02176321,-13.42924117,-12.28855082,-4.173070678,-5.618383371,-5.599847942999999,-2.157811209,-2.891920362,Folk
000615.mp3,103.359375,38931,0.41939208,1.668065071,297.9472493,961.2541271,283.0429177,0.009565024,-476.7376999,192.02390490000002,97.77344631,50.5755123,27.9084464,11.55846027,4.017688614,-0.507094905,-1.174469738,2.827442032,2.366113175,2.346565278,-1.178483301,-1.1280656279999999,-7.537560172,-7.605942785,-12.7716638,-7.749309717,-9.207065623,-1.17900783,Experimental
000620.mp3,139.6748311,86647,0.38373004200000005,2.9490640160000003,1817.4704170000002,2149.5729,3911.7748869999996,0.063298043,-192.7268201,130.4005545,0.693607625,14.71714865,9.927426646,6.136385718,-5.477528587,-3.868684074,-3.769496698,-4.67824188,-9.282189407999999,-8.300751233,-8.880432397,-6.073639803,-4.691422861,-5.520013691,-5.501299699,-4.278095785,-7.356665273,-7.4825688360000004,Folk
000621.mp3,97.50884434,62143,0.312731761,4.3413600919999995,969.8310757000002,1213.363491,1799.0774379999998,0.04816775400000001,-166.5263034,167.3918407,-35.63881627,24.9548179,-6.692585113,4.440238271,-2.0054695,-7.132571607,-8.223756096,-7.791216704,-15.34755887,-5.3240081219999995,-8.632082992,-10.81261583,-7.177510684,-9.236559313999999,-6.863694746,-3.920077216,-4.435888203999999,-6.797473021,Folk
000625.mp3,92.28515625,58905,0.332729519,5.130106926,976.5636142999999,1218.792635,1802.962186,0.046325517999999996,-165.2182846,164.1628199,-26.46994177,15.41994872,-2.176987233,8.511066627,-9.951226838,-0.11334295900000001,-13.37932601,-8.027927635,-9.134113011,-1.6724910590000002,-7.709323045,-4.499959888999999,-5.8707366510000005,-4.987891307,-9.481649098,-5.706770164,-11.4712477,-4.649315988,Folk
000666.mp3,132.5120192,82219,0.450640153,4.123225689,809.3542102000001,860.1028205,1749.574836,0.040780457,-179.4221815,222.3902858,-67.83243114,47.93275103,11.89026958,-24.67019429,17.87807317,-9.945682944,-0.676378622,4.414516344,-12.38608921,-4.267177059,-8.772295527999999,-9.689702266,-4.71615424,-6.856415727999999,-6.465628809,-6.926626477,-7.618845723,-9.004903071000001,International
000667.mp3,117.4538352,64088,0.509746393,3.5421457289999996,1023.6719619999999,950.7599583999998,2090.647183,0.060718207999999996,-176.75207369999998,217.3661361,-80.03229843,64.83759116,1.296499788,-28.21928984,19.57278675,-10.97558528,0.545281326,-0.291190251,-9.360542205,-1.472477966,-3.273462779,-1.244775178,-2.8855625519999997,-5.675265344,-8.96185102,-9.433141686,-6.340904515,-6.225014156,International
000676.mp3,97.50884434,58785,0.410435714,6.171616077,1398.671617,1832.309975,3082.175295,0.044301973,-146.12181840000002,134.945581,10.1597655,47.80218042,-8.454392044,28.61513261,-6.46178195,17.91908326,5.50071213,19.91163117,-17.82352494,7.083336888,-8.287678743999999,-3.512768615,1.105895983,2.3518383640000002,-0.828468227,-0.231557404,3.6682704189999997,-0.228367353,Hip-Hop
000690.mp3,135.9991776,86872,0.586255483,7.419448376,1473.561141,1429.339898,2865.571454,0.069904023,-76.12881381,136.8560405,-81.2729094,43.52866908,23.28172749,28.75912479,7.863393444,24.0677701,-0.361227326,14.52431464,5.458626001,0.104572585,-0.46184121,6.123779627999999,0.7229899559999999,0.077168826,-1.5004661,-1.071171363,-0.263377837,-0.9455882259999999,Rock
000694.mp3,114.84375,68691,0.48929702,4.092179775,1912.4483670000002,1886.655106,3940.7888350000003,0.088587116,-120.5641764,111.87556550000001,-32.31560948,50.07582108,-20.91832499,37.78740049,-12.47207281,11.23268188,-6.236782342000001,10.24853033,-8.204860923,7.078286638,-1.543897181,6.262710145,-1.044299246,3.34548329,2.2309991719999998,2.913021235,3.7327036660000004,1.63054355,Hip-Hop
000695.mp3,99.38401442,63306,0.436922452,5.371194363,1689.74364,1759.705747,3420.9479560000004,0.081057902,-92.70743184,118.7567237,-39.84740851,37.97689597,-17.64785172,18.29523315,-8.142004152,24.63739652,-2.64943697,8.599406627,2.249730039,6.23710034,3.492739157,8.489367907,6.389346599,4.115570473,3.353867844,-0.056953940999999994,3.4877270030000003,-1.5641276869999998,Hip-Hop
000704.mp3,135.9991776,87043,0.480049171,7.5512304310000005,2333.701195,2392.090729,5000.289981,0.078578485,-51.97188219,80.98645003,-14.33607265,28.60314486,3.8329356910000003,32.98063958,-0.20097397600000003,10.86215375,-3.8581281130000002,7.487260872,0.232477663,7.331835973,0.38448892100000004,6.325764198,-2.679932298,2.5322030030000002,3.87314068,4.711405808,-2.956546425,-5.42214724,International
000705.mp3,93.96306818,58237,0.481334356,8.04381752,2141.4414890000003,2236.020154,4671.491646,0.069347662,-57.1382216,89.34262947,-20.90432128,39.30264602,-11.17039099,27.71188524,1.7274601059999999,19.97924433,1.33045564,19.520881699999997,-6.089594031,9.914595559,-2.7815427010000002,13.56118788,-1.742621089,4.5909238310000005,-0.989903147,3.501008353,-2.2661085659999998,0.803825947,International
000706.mp3,114.84375,68132,0.422964868,7.753063202000001,2197.720946,2234.894925,4602.145311,0.090460665,-46.86333644,89.74911258,-11.1652411,53.53356409,-8.580117212000001,21.37442396,0.057682995,3.114232533,-7.798308043,15.29014361,-2.741276015,11.80603185,2.039773366,5.612397887,-6.229878361,7.005875835,0.565493715,-1.1034212840000002,-1.4909094230000002,4.645820186,International
000707.mp3,135.9991776,82053,0.50077112,9.609423637,1605.829166,1866.0166559999998,3415.985812,0.036684067,-109.41005859999999,104.45066070000001,-38.52307733,49.2188266,43.34905914,19.61259911,1.090091966,16.31856739,5.060359762,12.25695493,1.3954147069999998,1.398846944,-3.7182280739999998,6.9936092610000005,0.718636954,-3.157384015,4.899216378,3.633784781,3.5956313989999997,2.505246997,International
000708.mp3,172.265625,109635,0.48900341799999997,7.8826794620000005,1794.5931440000002,2224.018678,4222.384254,0.053975691,-97.45298521,105.9432447,4.937356688,52.19686297,16.43168957,16.94547791,-9.358999649,7.632125654,2.7249351039999996,11.93000518,-3.6670979910000003,-0.17483817699999998,-3.1308516039999996,6.124804519,1.3879996000000001,0.46767058200000006,0.076228558,-0.12740559199999998,0.529887735,0.15711546699999998,International
000709.mp3,90.66611842,54332,0.37710619700000003,6.126505852,1346.97814,1631.068611,2874.087018,0.050556092999999996,-119.5684203,139.57968730000002,-25.851715600000002,45.17611737,-15.74839239,20.79163951,-8.053655246,2.337367632,-7.914055817,7.611745581,-1.826141885,4.468092921,7.38461087,6.1833494710000005,2.036656383,1.518329456,2.820788458,-3.937957654,1.736419531,-2.260751903,International
000714.mp3,126.0480183,78132,0.46091741799999997,8.359716415,675.0750202,1180.421423,1360.044448,0.023534891000000002,-169.6293876,173.1664142,-7.3881010179999995,46.85677348,23.36709127,12.47925142,-12.6966464,14.42798999,2.086535312,-8.003780539,6.188940705,1.4853595080000002,8.291314471,12.30328671,-8.526101031,3.721746602,-9.440985646,-3.0506321410000004,-3.86549355,-12.73779831,Folk
000715.mp3,139.6748311,89239,0.23590178899999997,3.925274134,410.7756708,590.6428718,570.2796137999999,0.024606765,-265.1189653,206.7503227,31.26531315,-2.6886914039999996,-4.753791908,-7.691230856000001,-3.058164096,-8.216249399,-1.043927289,1.704536754,-9.575303103,-7.611233256,-0.17870556899999998,-5.192723153,-15.00396688,-11.2501359,2.815792997,8.884668057999999,10.2797485,12.20126026,Folk
000716.mp3,139.6748311,86468,0.36169212,5.030222893,689.3136375,961.0736335000001,1341.955557,0.036116927,-170.5501371,216.26812990000002,-32.60878931,23.54800923,17.9880033,-11.16171066,-16.10143668,10.66548163,-4.685324938,6.19490746,-13.95544369,-13.58826656,-19.22198925,3.593851002,3.227941444,-2.607508085,-11.87041237,-1.955144762,0.36614274700000005,-6.145823624,Folk
000718.mp3,109.95678190000001,64903,0.34812057399999996,3.41997242,1613.039256,1552.5885269999999,3360.20845,0.07745160599999999,-151.4500803,128.5732245,-59.28251895,59.91518764,-41.06449335,-2.448142294,-27.35414323,-7.2444482610000005,1.027078852,-4.603607466000001,-15.49594813,-14.90578318,-12.32082789,4.613790164,-17.70759698,0.21093558399999998,-3.195066422,10.37278227,8.471330965,-1.820474978,Folk
000777.mp3,166.70866940000002,105816,0.48868837299999995,2.933062553,1753.5585039999999,2027.933002,3958.193868,0.068607109,-214.8154759,113.7918777,-7.787515687000001,43.19664316,-3.414350556,21.9171594,9.190562807000001,18.36191035,-9.519448586000001,15.11456459,-7.661701483,8.065726351,0.257213486,2.492433992,4.548679923,0.17201535699999998,4.705335601,-2.426518579,4.98193239,-3.184601864,Rock
000814.mp3,82.03125,38580,0.281421529,3.344022274,516.5806603999999,988.8681002999998,747.4406649,0.021719249,-295.7210469,196.0060906,21.37407789,18.88899931,19.26584188,6.450162927,-13.57228614,-2.0380028340000003,-4.569634234,-8.999653987,-2.808122335,-10.707351300000001,-2.980447898,-3.082739525,-5.972358807999999,-1.663527973,-5.546862331,-10.43230484,-9.130688727999999,-3.651467569,Folk
000821.mp3,105.46875,65430,0.579639925,3.620149374,1000.4745539999999,1643.739015,1999.0184600000002,0.023832281,-305.8866557,113.0546242,33.51876114,35.70824114,22.79737356,19.75857689,3.971815042,14.73153453,7.9584123060000005,7.674060131,7.10311572,11.15531696,3.712148132,4.259487548,2.5175026519999997,6.309902005,1.986990775,3.6217671960000004,1.967922199,5.356011959,Pop
000822.mp3,120.18531979999999,72349,0.5153106120000001,4.844756126,889.6906761,1404.61508,1851.538559,0.029244303,-232.50983080000003,163.8414821,26.69526844,17.27566259,8.092355707000001,9.566554433,0.667784293,18.69383305,5.612628568,6.008661292,3.4733108610000003,8.251480038,1.13123781,3.575960321,1.323716672,5.9781964510000005,3.276726872,4.020067711,-0.6467940010000001,0.757516291,Pop
000825.mp3,166.70866940000002,98850,0.513445405,12.546304699999999,1112.621202,1045.2552210000001,2133.2715829999997,0.074128734,-12.45605988,210.6540622,-98.20809454,62.44770404,-14.23975365,10.01915015,5.953155474,-16.72969904,13.10465591,-19.48292185,4.041670531,-5.469152159,-5.517335899,4.929155155,-7.699097461,6.862693415,-5.800895988,-2.4193584230000003,0.377982331,-5.589611833999999,Rock
000853.mp3,139.6748311,85343,0.26942620899999997,4.746055126,597.2928989,673.6790892999999,1067.709508,0.033210681,-198.4052251,215.6034338,-39.42008427,6.626983382000001,7.763881935,-21.67105164,4.643884575,-12.72051956,-16.55820388,-1.578586064,-13.79917229,-11.13315381,-2.041576047,-9.909804435,-14.80783007,-6.9502529829999995,-2.2099628730000003,-8.052694683,-6.498740137,-2.442866515,International
000890.mp3,123.046875,69392,0.427226892,0.604868531,660.6557874,930.2655898,1294.1104810000002,0.033230735,-366.48254199999997,215.37967799999998,-34.9927144,43.48784501,0.299224455,-6.638051365,1.894773529,-9.285798853,-3.039970215,-1.540827832,-3.845845858,1.058932939,-0.5938715729999999,2.2507843640000003,8.950126432000001,-14.92691708,-5.731284291000001,6.277886852999999,-10.92085517,-5.784484842,Folk
000892.mp3,172.265625,104670,0.385793151,7.4241528510000006,528.2559659,769.8150648,895.621127,0.025445467000000003,-161.3048513,222.84719909999998,-21.48033037,19.65382587,-2.589589361,0.11282504300000001,8.165902793999999,0.6248548,-1.287769326,0.650217849,-1.625246426,-7.494206642999999,-5.709726011,-4.984168759,0.812054391,-3.791204638,-4.009008825,-3.496521105,-1.212880969,3.0959682969999998,Folk
000897.mp3,139.6748311,79706,0.49131439,5.7344741820000005,2498.5482190000002,1843.429608,4492.25817,0.162754806,-22.59346921,82.81750595,-80.63541717,59.77706512,-30.83410686,34.39629796,-19.20774279,32.35469204,-14.20593644,23.8454922,-8.704597771,14.70238516,-6.91389526,8.123913844,-3.392943107,4.654835358,1.8463575319999999,-0.31210629100000004,2.9234677330000003,-3.947126183,Experimental
000993.mp3,129.1992188,80788,0.570295146,6.36125803,1627.371905,1758.672809,3189.662982,0.068712411,-94.25144441,113.62919140000001,-41.56845514,75.16998738,18.21327317,26.70861564,-13.66544639,10.32557843,-10.36901038,21.47505963,-9.759551651,12.47850269,2.951617112,12.34147444,7.81106454,6.364598223,9.898316807,-6.333120029,4.6860297730000005,-5.830646378,Rock
000995.mp3,132.5120192,37026,0.6578129229999999,11.28511047,1688.952533,1752.553386,3259.568839,0.057920356,53.21925792,130.3479635,-53.05761563,27.66310985,-18.85593498,9.18513371,-5.741499312999999,11.75866048,-1.3538290069999999,7.582687316,-5.4882349029999995,3.862097415,-7.473743762000001,2.81898189,-7.23337542,3.458412625,-6.847562658999999,2.509575553,-6.412007622000001,1.821162015,Experimental
000997.mp3,117.4538352,69170,0.600426046,9.775574684,1928.892807,1741.7190850000002,3567.62276,0.083242225,29.13624094,110.3858632,-73.50683885,38.85153081,-15.57692875,27.45315864,-7.878440922,20.21939885,-6.445630271000001,23.47146337,-0.35294474600000003,14.50503955,-6.734855715,12.15408485,-3.756255392,10.00567004,-4.518771737,8.281048599,-1.664440563,7.536298368,Experimental
000998.mp3,132.5120192,73116,0.622462961,10.99925232,2695.8911940000003,2751.591214,5940.078359,0.07053338,75.86584833,86.98211575,-9.762326299,11.32905207,-9.220815357000001,3.424930523,-0.209031835,7.942277514,3.171694785,4.447826654,-0.146364866,1.445557389,-1.3896178030000002,0.8376599579999999,-0.659918975,0.9570653170000001,-1.042612155,0.570607815,-1.099218413,0.02484829,Experimental
001039.mp3,126.0480183,75884,0.627688175,7.459320067999999,1520.586405,1774.4646579999999,3175.363526,0.059689640999999995,-44.41318455,138.7865295,-45.2794593,34.24847048,8.937547409,25.15501767,-5.103517811000001,20.77113782,-10.07002425,13.60692912,-3.486380604,10.33778155,1.026176901,9.694550862,0.355466761,7.194567202000001,0.551836111,2.62220717,-0.193724452,6.66803536,Rock
001040.mp3,126.0480183,77961,0.569558145,9.340916634,1393.764858,1405.884935,2865.70072,0.06851766,-40.1140247,150.84466369999998,-67.12167951,61.94025927,-13.64728835,31.35499002,7.869696748,8.006080135,-2.349906759,4.388244724,2.1327373780000003,-0.6761764370000001,-3.0607759660000005,-1.590176443,2.6757810230000003,-0.78718861,-3.492225439,-2.5382794619999998,-1.136838162,-4.342172744,Rock
001066.mp3,109.95678190000001,64371,0.370281985,1.9276067019999998,654.6573645,1124.54435,1099.896856,0.029077385,-275.28109889999996,201.6882375,-9.138796263,14.68577642,19.75015063,0.000128484,4.886988324,-2.163673233,1.286261388,-1.7674782230000001,1.008741069,4.149757888,-0.251137134,2.0722998180000003,-3.921732661,-2.989301392,0.209084128,0.916307964,2.299539759,2.469227415,Experimental
001069.mp3,99.38401442,57465,0.367798799,4.956532001,1341.8957289999998,1503.045797,2532.252981,0.072480454,-93.74014475,149.734429,-44.46701365,15.92301181,-4.488961343,11.73780853,2.492825652,4.93754044,-4.360705103,4.424340201000001,5.418921636,5.672383128,-4.657776746000001,-2.455665901,1.506802828,2.327893497,3.234386845,3.219353562,3.5227770169999997,3.6023595189999997,Experimental
001073.mp3,123.046875,64237,0.503391465,5.200607777,1620.256584,1927.484866,3366.2810630000004,0.066047547,-95.2596272,132.9848764,-14.99461232,34.48920307,-2.365740679,11.49916137,-1.1462582909999999,16.63816498,-3.092928321,7.0822548979999995,-1.90702888,9.119601054,0.230033918,2.108767834,-2.190730464,0.43552454700000004,-2.185464261,-0.48486833,0.097206692,2.131715212,Experimental
